customer_id,month,data_usage,phone_usage,use_app
10671,1/01/2021,9.8,2984.81,1
10672,1/01/2021,90.17,564.95,1
10673,1/01/2021,10.36,1945.07,1
10674,1/01/2021,50.36,4142.42,1
10675,1/01/2021,21.45,3169.64,1
10676,1/01/2021,25.18,1703.88,1
10677,1/01/2021,15.4,3243.56,0
10678,1/01/2021,117.88,314.62,0
10679,1/01/2021,40.79,3549.12,1
10680,1/01/2021,20.93,3286.57,1
10681,1/01/2021,11.15,339.09,1
10682,1/01/2021,13.46,1971.19,1
10683,1/01/2021,36.44,4628.94,1
10684,1/01/2021,37.67,1393.31,1
10685,1/01/2021,41.49,2984.89,0
10686,1/01/2021,14.61,3872.23,1
10687,1/01/2021,51.95,3519.07,1
10688,1/01/2021,88.34,4528.57,1
10689,1/01/2021,45.6,4171.21,1
10690,1/01/2021,45.84,494.2,1
10691,1/01/2021,47.09,3460.67,1
10692,1/01/2021,5.33,1557.06,1
10693,1/01/2021,13.86,3054.16,1
10694,1/01/2021,10.9,991.27,1
10695,1/01/2021,16.21,3240.77,1
10696,1/01/2021,24.93,4854.89,0
10697,1/01/2021,9.49,3979.22,1
10698,1/01/2021,6.51,1555.06,1
10699,1/01/2021,10.89,818.85,1
10700,1/01/2021,3.09,2349.55,0
10701,1/01/2021,21.05,1350.99,0
10702,1/01/2021,33.52,3530.12,1
10703,1/01/2021,45.46,1997.86,1
10704,1/01/2021,25.41,1868.79,1
10705,1/01/2021,58.06,3310.05,1
10706,1/01/2021,14.84,3569.82,1
10707,1/01/2021,45.1,4175.29,1
10708,1/01/2021,4.64,2214.56,1
10709,1/01/2021,49.31,1961.28,1
10710,1/01/2021,27.37,457.38,1
10711,1/01/2021,41.71,3343.83,1
10712,1/01/2021,28.58,3289.58,1
10713,1/01/2021,29.44,1041.48,1
10714,1/01/2021,57.49,317.42,1
10715,1/01/2021,53.92,2873.38,1
10716,1/01/2021,16.67,3044.49,1
10717,1/01/2021,47.36,1118.86,1
10718,1/01/2021,55.03,4273.48,0
10719,1/01/2021,6.93,4382.34,0
10720,1/01/2021,8.77,735.77,1
10721,1/01/2021,54.02,4234.41,1
10722,1/01/2021,10.67,3699.42,0
10723,1/01/2021,9.39,3235.78,1
10724,1/01/2021,68.65,3312.79,0
10725,1/01/2021,32.16,4436.17,1
10726,1/01/2021,41.56,3265.19,0
10727,1/01/2021,37.9,3810.12,1
10728,1/01/2021,62.16,2794.01,1
10729,1/01/2021,101.02,2394.1,1
10730,1/01/2021,8.32,728.06,1
10731,1/01/2021,37.15,4648.8,1
10732,1/01/2021,55.09,2045.1,1
10733,1/01/2021,47.84,2524.75,0
10734,1/01/2021,21.28,4595.33,1
10735,1/01/2021,22.56,384.33,1
10736,1/01/2021,38.2,450.98,1
10737,1/01/2021,37.89,817.46,1
10738,1/01/2021,41.03,3896.79,0
10739,1/01/2021,43.99,2709.94,1
10740,1/01/2021,8.5,2816.81,0
10741,1/01/2021,5.87,3485.38,1
10742,1/01/2021,6.35,4987.4,0
10743,1/01/2021,68.47,3354.56,1
10744,1/01/2021,33,2935.31,0
10745,1/01/2021,29.37,3263.16,1
10746,1/01/2021,17.48,196.78,1
10747,1/01/2021,49.79,4401.58,0
10748,1/01/2021,38.24,1149.26,1
10749,1/01/2021,18.67,3155.61,0
10750,1/01/2021,25.46,3016.2,1
10751,1/01/2021,33.57,4861.69,1
10752,1/01/2021,38.75,4197.91,0
10753,1/01/2021,6.25,3176.35,1
10754,1/01/2021,82.09,1456.32,1
10755,1/01/2021,15.11,3457.38,1
10756,1/01/2021,8.73,936.84,1
10757,1/01/2021,47.09,3291.54,1
10758,1/01/2021,19.54,346.75,1
10759,1/01/2021,11.7,3193.86,1
10760,1/01/2021,29.06,2427.81,1
10761,1/01/2021,30.07,3457.58,0
10762,1/01/2021,55.64,1661.69,1
10763,1/01/2021,48.2,3711.67,1
10764,1/01/2021,50.07,3753.31,1
10765,1/01/2021,7.8,3068.55,0
10766,1/01/2021,50.68,755.29,1
10767,1/01/2021,19.96,1142.63,1
10768,1/01/2021,38.68,4992.85,0
10769,1/01/2021,19.2,1244.28,1
10770,1/01/2021,22.75,3882.19,1
10771,1/01/2021,24.23,1199.66,1
10772,1/01/2021,12.41,4985.69,1
10773,1/01/2021,56.38,2095.02,1
10774,1/01/2021,9.85,145.29,1
10775,1/01/2021,30.09,670.43,0
10776,1/01/2021,88.4,511.22,0
10777,1/01/2021,39.41,180.73,0
10778,1/01/2021,14.32,4706.54,1
10779,1/01/2021,59.15,828.65,1
10780,1/01/2021,31.97,4304.82,1
10781,1/01/2021,25.97,344.78,0
10782,1/01/2021,32.26,3632.44,1
10783,1/01/2021,9.11,1819.13,1
10784,1/01/2021,81.99,2088.02,1
10785,1/01/2021,32.27,1321.66,1
10786,1/01/2021,6.95,3445.97,1
10787,1/01/2021,30.95,2953.5,1
10788,1/01/2021,29.73,3266.1,0
10789,1/01/2021,10.37,941.41,1
10790,1/01/2021,41.97,4966.65,1
10791,1/01/2021,4.32,2941.72,0
10792,1/01/2021,20.65,1916.09,1
10793,1/01/2021,52.66,1440.84,1
10794,1/01/2021,33.37,1940.06,1
10795,1/01/2021,40.79,4770.66,1
10796,1/01/2021,24.82,750.42,0
10797,1/01/2021,13.39,2437.98,1
10798,1/01/2021,40.62,1957.86,1
10799,1/01/2021,24.26,4628.86,1
10800,1/01/2021,5.77,2560.29,0
10801,1/01/2021,58.53,3297.64,1
10802,1/01/2021,45.25,1777.7,1
10803,1/01/2021,55.27,3778.2,0
10804,1/01/2021,117.97,2834.07,1
10805,1/01/2021,46.62,4122.04,1
10806,1/01/2021,29.25,3860.24,1
10807,1/01/2021,1.34,3486.72,1
10808,1/01/2021,51.96,2056.91,0
10809,1/01/2021,28.51,3627.04,1
10810,1/01/2021,43.24,2194.39,1
10811,1/01/2021,40.9,3868.69,1
10812,1/01/2021,24.86,4850.52,1
10813,1/01/2021,71.09,219.18,1
10814,1/01/2021,42.47,592.54,1
10815,1/01/2021,16.14,3629.35,1
10816,1/01/2021,41.82,2695.45,1
10817,1/01/2021,13.2,4760.71,1
10818,1/01/2021,18.93,1929.77,1
10819,1/01/2021,13.04,1813.11,1
10820,1/01/2021,9.8,4340.89,0
10821,1/01/2021,47.99,4420.67,1
10822,1/01/2021,8.84,2823.85,1
10823,1/01/2021,40.36,3922.32,0
10824,1/01/2021,31.72,3235.78,0
10825,1/01/2021,27.31,3005.23,1
10826,1/01/2021,7.19,2236.65,1
10827,1/01/2021,17.79,3981.98,1
10828,1/01/2021,102.66,306.46,0
10829,1/01/2021,46.38,4214.42,0
10830,1/01/2021,48.25,1832.02,1
10831,1/01/2021,38.17,3707.5,0
10832,1/01/2021,53.38,2176.24,0
10833,1/01/2021,12.04,755.34,1
10834,1/01/2021,3.07,355.52,0
10835,1/01/2021,12.72,3096.12,1
10836,1/01/2021,9.63,3474.16,1
10837,1/01/2021,13.93,4520.93,1
10838,1/01/2021,20.01,345.95,1
10839,1/01/2021,45.23,3414.52,1
10840,1/01/2021,26.18,406.38,1
10841,1/01/2021,40.03,918.37,1
10842,1/01/2021,62.41,3593.03,1
10843,1/01/2021,45.28,4708.38,1
10844,1/01/2021,39.25,3139.85,1
10845,1/01/2021,52.69,1338.59,1
10846,1/01/2021,53.21,2974.6,1
10847,1/01/2021,91.45,4333.07,0
10848,1/01/2021,14.92,1267.52,1
10849,1/01/2021,38,1388.16,1
10850,1/01/2021,25.71,1065.06,1
10851,1/01/2021,26.18,3169.18,0
10852,1/01/2021,5.11,4654.91,0
10853,1/01/2021,19.81,212.12,1
10854,1/01/2021,53.09,1538.59,0
10855,1/01/2021,13.29,4299.31,0
10856,1/01/2021,28.25,4577.87,1
10857,1/01/2021,39.9,391.94,1
10858,1/01/2021,99.35,1966.89,1
10859,1/01/2021,35.08,2293.45,1
10860,1/01/2021,3.62,2873.29,1
10861,1/01/2021,4.34,805.08,1
10862,1/01/2021,8.04,4307.37,0
10863,1/01/2021,19.76,400.13,1
10864,1/01/2021,39.88,2829,1
10865,1/01/2021,11.62,4099.79,1
10866,1/01/2021,15.86,3502.46,1
10867,1/01/2021,3.91,3902.97,1
10868,1/01/2021,15.9,3889.61,1
10869,1/01/2021,50.04,1497.4,1
10870,1/01/2021,92.84,4083.12,1
10871,1/01/2021,18.02,1856.03,1
10872,1/01/2021,50.45,2559.7,1
10873,1/01/2021,3.94,4722.13,1
10874,1/01/2021,89.47,2863.4,1
10875,1/01/2021,44.5,532.83,1
10876,1/01/2021,54.03,3169.73,1
10877,1/01/2021,59.44,3109.4,1
10878,1/01/2021,47.35,3151.24,1
10879,1/01/2021,37.13,2393.14,1
10880,1/01/2021,26.73,4498.07,0
10881,1/01/2021,29.03,4437.26,0
10882,1/01/2021,15.47,694.8,1
10883,1/01/2021,42.52,2166.07,0
10884,1/01/2021,19.99,820.76,1
10885,1/01/2021,29.56,747.74,0
10886,1/01/2021,33.25,1991.41,0
10887,1/01/2021,40.72,1466.04,0
10888,1/01/2021,59.22,863.81,1
10889,1/01/2021,42.16,2727.23,0
10890,1/01/2021,21.98,2853.38,1
10891,1/01/2021,112.46,4560.3,0
10892,1/01/2021,5.55,2755.25,1
10893,1/01/2021,55.43,1166.53,1
10894,1/01/2021,31.24,3729.67,1
10895,1/01/2021,42.52,1285.01,1
10896,1/01/2021,8.06,3058.72,0
10897,1/01/2021,22.26,3533.68,1
10898,1/01/2021,45.76,4688.45,0
10899,1/01/2021,37.68,770.44,1
10900,1/01/2021,7.69,3207.79,0
10901,1/01/2021,81.1,4389.06,1
10902,1/01/2021,7.51,3739.66,0
10903,1/01/2021,12.99,3541.85,1
10904,1/01/2021,21.57,4182.2,1
10905,1/01/2021,47.7,4329.95,1
10906,1/01/2021,37.28,2158.84,1
10907,1/01/2021,108.63,4479,1
10908,1/01/2021,44.25,2325.58,1
10909,1/01/2021,24.63,3687.68,1
10910,1/01/2021,58.62,2806.28,1
10911,1/01/2021,4.04,2919.68,1
10912,1/01/2021,6.89,228.28,1
10913,1/01/2021,5.18,1703.2,1
10914,1/01/2021,10.59,999.67,1
10915,1/01/2021,29.17,2300.97,1
10916,1/01/2021,3.35,4713.74,0
10917,1/01/2021,45.3,3257.44,1
10918,1/01/2021,22.15,4058.25,1
10919,1/01/2021,43.38,3027.65,1
10920,1/01/2021,10.52,134.53,1
10921,1/01/2021,81.72,992.54,1
10922,1/01/2021,85.74,438.87,0
10923,1/01/2021,57.19,1481.76,0
10924,1/01/2021,11.88,3388.98,0
10925,1/01/2021,29.63,2334.12,1
10926,1/01/2021,19.54,2885.17,0
10927,1/01/2021,15.96,278.4,1
10928,1/01/2021,78.95,3997.46,1
10929,1/01/2021,49.03,1202.34,0
10930,1/01/2021,7.51,433.16,1
10931,1/01/2021,5.3,506.79,1
10932,1/01/2021,54.32,1047.4,1
10933,1/01/2021,6.57,4684.98,1
10934,1/01/2021,94.32,1641.08,1
10935,1/01/2021,21.99,2856.96,0
10936,1/01/2021,36.26,4275.34,1
10937,1/01/2021,34.31,3366.41,1
10938,1/01/2021,4.49,3785.05,0
10939,1/01/2021,13.01,3409.76,1
10940,1/01/2021,13.3,3116.6,0
10941,1/01/2021,31.74,2693.12,1
10942,1/01/2021,9.19,3004.92,1
10943,1/01/2021,32.14,186.05,0
10944,1/01/2021,57.81,1380.11,1
10945,1/01/2021,17.05,1443.52,1
10946,1/01/2021,28.64,1260.99,1
10947,1/01/2021,54.43,1222.38,0
10948,1/01/2021,43.35,1739.46,1
10949,1/01/2021,4.82,3893.35,1
10950,1/01/2021,28.65,2138.71,1
10951,1/01/2021,51.29,1561.86,1
10952,1/01/2021,111.83,3265.54,1
10953,1/01/2021,38.51,2045.87,1
10954,1/01/2021,53.08,150.74,0
10955,1/01/2021,58.42,4614.14,1
10956,1/01/2021,8.34,1533.39,1
10957,1/01/2021,4.35,1741,0
10958,1/01/2021,103.32,3589.39,1
10959,1/01/2021,13.51,4942.65,1
10960,1/01/2021,14.28,3047.61,1
10961,1/01/2021,12.04,2450.18,0
10962,1/01/2021,17.93,4135.39,1
10963,1/01/2021,19.7,4182.33,0
10964,1/01/2021,9.98,691.11,1
10965,1/01/2021,56.04,4125.44,1
10966,1/01/2021,55.86,2983.43,1
10967,1/01/2021,6.72,3529.38,1
10968,1/01/2021,19.24,2706.75,1
10969,1/01/2021,11.42,1308.39,1
10970,1/01/2021,7.53,4244.73,1
10971,1/01/2021,8.5,588.52,0
10972,1/01/2021,46.02,830.45,1
10973,1/01/2021,52.24,787.51,1
10974,1/01/2021,82.18,1331.21,1
10975,1/01/2021,22.58,4252.26,1
10976,1/01/2021,25.47,4140.92,0
10977,1/01/2021,21.66,1237.99,1
10978,1/01/2021,45.65,4475.63,1
10979,1/01/2021,68.09,3929.49,1
10980,1/01/2021,26.19,1847.33,0
10981,1/01/2021,37.78,2051.04,1
10982,1/01/2021,5.94,3242.77,1
10983,1/01/2021,57.78,1598.04,1
10984,1/01/2021,33.08,2649.31,1
10985,1/01/2021,94.86,458.61,1
10986,1/01/2021,17.14,4086.62,1
10987,1/01/2021,17.95,807.07,1
10988,1/01/2021,3.45,999.11,0
10989,1/01/2021,19.94,4645.82,1
10990,1/01/2021,11.75,4416.52,0
10991,1/01/2021,59.9,1435.79,1
10992,1/01/2021,56.47,4940.16,1
10993,1/01/2021,104.98,4820,1
10994,1/01/2021,18.39,1579.63,1
10995,1/01/2021,21.26,229.67,0
10996,1/01/2021,47.33,610.44,0
10997,1/01/2021,18.87,2407.53,1
10998,1/01/2021,17.53,556.11,0
10999,1/01/2021,17.54,4329.82,1
11000,1/01/2021,8.87,1648.04,0
11001,1/01/2021,34.9,976.79,1
11002,1/01/2021,13.14,4765.63,1
11003,1/01/2021,51.05,2007.44,0
11004,1/01/2021,12.23,2440.66,1
11005,1/01/2021,17.85,2606.16,0
11006,1/01/2021,16.27,2602.33,1
11007,1/01/2021,26.5,3124.06,0
11008,1/01/2021,15.75,1069.52,1
11009,1/01/2021,34.15,1378.84,0
11010,1/01/2021,28.59,4077.51,1
11011,1/01/2021,107.95,1686.2,1
11012,1/01/2021,43.57,4230.47,1
11013,1/01/2021,40.74,1338.05,1
11014,1/01/2021,52.66,1996.01,1
11015,1/01/2021,34.71,1408.11,1
11016,1/01/2021,52.23,3572.12,1
11017,1/01/2021,57.52,1436.62,1
11018,1/01/2021,42.91,1904.62,0
11019,1/01/2021,21.69,1020.21,1
11020,1/01/2021,49.85,2882.89,1
11021,1/01/2021,56.27,472.09,1
11022,1/01/2021,43.27,2688.04,1
11023,1/01/2021,8.27,1375.21,1
11024,1/01/2021,27.51,1849.02,1
11025,1/01/2021,25.92,1093.95,1
11026,1/01/2021,7.66,3201.98,0
11027,1/01/2021,3.84,2312.25,1
11028,1/01/2021,30.2,3410,0
11029,1/01/2021,3.74,2526.92,1
11030,1/01/2021,10.06,819.29,1
11031,1/01/2021,36.77,1370.9,1
11032,1/01/2021,48.96,3086.57,1
11033,1/01/2021,15.82,2130.35,1
11034,1/01/2021,32.29,1744.62,1
11035,1/01/2021,12.52,1230.44,1
11036,1/01/2021,112.82,1319.76,1
11037,1/01/2021,36.75,1074.47,1
11038,1/01/2021,28.04,1902.28,1
11039,1/01/2021,29.76,1197.86,1
11040,1/01/2021,82.94,1456.1,0
11041,1/01/2021,28.93,1035.07,1
11042,1/01/2021,38.83,2521.81,1
11043,1/01/2021,14.24,4799.05,0
11044,1/01/2021,78.21,3958.87,0
11045,1/01/2021,6.12,4013.04,1
11046,1/01/2021,40.23,361.05,1
11047,1/01/2021,4.95,1781.79,1
11048,1/01/2021,35.23,3758.48,1
11049,1/01/2021,26.61,1632.44,1
11050,1/01/2021,107.49,2728.2,1
11051,1/01/2021,104.24,1463.13,1
11052,1/01/2021,53.82,3456.57,1
11053,1/01/2021,35.18,2358.21,1
11054,1/01/2021,5.57,3315.14,1
11055,1/01/2021,32.57,3709.53,1
11056,1/01/2021,18.99,2491.14,0
11057,1/01/2021,37.78,2592.27,1
11058,1/01/2021,9.64,3392.65,1
11059,1/01/2021,13.08,1678.88,1
11060,1/01/2021,84.52,2872.94,1
11061,1/01/2021,116.75,4613.2,1
11062,1/01/2021,18.86,3782.59,0
11063,1/01/2021,59.45,4526.87,1
11064,1/01/2021,18.13,937.79,1
11065,1/01/2021,38.64,3895.36,0
11066,1/01/2021,19.07,2451.43,1
11067,1/01/2021,51.28,2090.21,1
11068,1/01/2021,47.62,4990.77,1
11069,1/01/2021,52.85,686.64,0
11070,1/01/2021,48.6,915.76,1
11071,1/01/2021,56.26,2046.09,1
11072,1/01/2021,10.86,2212.31,1
11073,1/01/2021,50.8,1013.67,1
11074,1/01/2021,106.15,719.62,1
11075,1/01/2021,44.12,3092.17,1
11076,1/01/2021,55.85,1514.19,1
11077,1/01/2021,40.32,4563.49,1
11078,1/01/2021,2.51,4775.52,1
11079,1/01/2021,111.54,4535.03,0
11080,1/01/2021,33.69,1180.37,1
11081,1/01/2021,3.34,1272.83,1
11082,1/01/2021,115.24,173.51,1
11083,1/01/2021,38.26,3721.67,1
11084,1/01/2021,46.26,2754.36,1
11085,1/01/2021,51.19,3314.29,1
11086,1/01/2021,20.68,2381.55,1
11087,1/01/2021,37.43,2320.27,0
11088,1/01/2021,45.15,527.46,1
11089,1/01/2021,43.57,2880.2,1
11090,1/01/2021,20.24,2856.05,1
11091,1/01/2021,58.9,1417.01,0
11092,1/01/2021,24.52,4959.97,1
11093,1/01/2021,51.46,4066.26,1
11094,1/01/2021,49.01,1011.04,1
11095,1/01/2021,22.85,2793.91,1
11096,1/01/2021,21.55,3413.45,1
11097,1/01/2021,62.8,3618.96,1
11098,1/01/2021,7.32,1690.9,1
11099,1/01/2021,46.1,3816.26,0
11100,1/01/2021,77.66,2177.84,1
11101,1/01/2021,55.25,2165.16,1
11102,1/01/2021,89.23,1012.43,1
11103,1/01/2021,51.88,3144.84,1
11104,1/01/2021,49.07,1301.09,1
11105,1/01/2021,6.84,528.83,0
11106,1/01/2021,14.57,924.08,1
11107,1/01/2021,58.23,2600.01,1
11108,1/01/2021,14.55,1862.97,1
11109,1/01/2021,21.99,330.17,0
11110,1/01/2021,59.2,786.22,1
11111,1/01/2021,55.26,1925.38,0
11112,1/01/2021,38.41,1015.56,0
11113,1/01/2021,57.72,1854.84,1
11114,1/01/2021,43.65,3430.03,1
11115,1/01/2021,18.59,2678.47,1
11116,1/01/2021,26.54,2297.08,1
11117,1/01/2021,2.58,1569.1,0
11118,1/01/2021,23.57,2744.54,0
11119,1/01/2021,5.47,160.18,0
11120,1/01/2021,21.3,3699.13,0
11121,1/01/2021,42.47,3647.47,1
11122,1/01/2021,22.4,2551.05,1
11123,1/01/2021,6.45,213.55,1
11124,1/01/2021,24.22,535.33,1
11125,1/01/2021,92.3,3123.82,1
11126,1/01/2021,87.79,3211.8,1
11127,1/01/2021,21.39,2255.06,0
11128,1/01/2021,18.77,4462.37,1
11129,1/01/2021,85.57,3053.65,1
11130,1/01/2021,59.07,3770.83,1
11131,1/01/2021,56.49,635.07,1
11132,1/01/2021,13.28,1335.85,1
11133,1/01/2021,26.36,1947.35,1
11134,1/01/2021,6.07,2125.15,1
11135,1/01/2021,52.14,3654.63,0
11136,1/01/2021,28.35,1142.28,1
11137,1/01/2021,54.3,1493.14,0
11138,1/01/2021,3.09,184.52,1
11139,1/01/2021,29.29,2166.42,0
11140,1/01/2021,41.05,4552.3,0
11141,1/01/2021,13.52,3218.17,1
11142,1/01/2021,13.03,4124.9,1
11143,1/01/2021,31.27,4352.08,1
11144,1/01/2021,67.76,975.2,1
11145,1/01/2021,46.98,717.83,1
11146,1/01/2021,43.61,2771.46,1
11147,1/01/2021,53.9,4745.53,1
11148,1/01/2021,32.29,2369.16,0
11149,1/01/2021,35.94,1884.35,0
11150,1/01/2021,56.47,3432.3,1
11151,1/01/2021,53.55,1202.17,1
11152,1/01/2021,34.57,4184.14,1
11153,1/01/2021,19.59,1098.1,1
11154,1/01/2021,19.11,1708.8,1
11155,1/01/2021,18.8,4363.16,1
11156,1/01/2021,40.5,4052.53,0
11157,1/01/2021,4.93,1430,1
11158,1/01/2021,29.53,1702.35,1
11159,1/01/2021,48.18,2508.38,1
11160,1/01/2021,59.39,4535.83,1
11161,1/01/2021,64.17,3510.17,1
11162,1/01/2021,35.38,1402.99,0
11163,1/01/2021,3.2,212.8,0
11164,1/01/2021,46.97,1265.97,1
11165,1/01/2021,46.8,3351.59,1
11166,1/01/2021,33.28,3048.27,1
11167,1/01/2021,30.69,211.06,1
11168,1/01/2021,118.8,3511.29,1
11169,1/01/2021,72.65,1629.85,0
11170,1/01/2021,30.46,4784.3,1
11171,1/01/2021,39.53,1099.25,0
11172,1/01/2021,14.26,3488.6,0
11173,1/01/2021,14.64,3591.49,1
11174,1/01/2021,53.67,3848.22,1
11175,1/01/2021,47.32,1239.8,1
11176,1/01/2021,9.77,4027.39,0
11177,1/01/2021,13.46,3923.3,1
11178,1/01/2021,25.13,4072.15,0
11179,1/01/2021,28.38,4124.47,0
11180,1/01/2021,55.75,1416.89,0
11181,1/01/2021,109.18,3413.98,0
11182,1/01/2021,20.24,4209.53,1
11183,1/01/2021,3.21,1967.52,1
11184,1/01/2021,94.61,3542.36,0
11185,1/01/2021,36.64,2541.39,1
11186,1/01/2021,27.9,2707.39,0
11187,1/01/2021,22.9,3510.3,0
11188,1/01/2021,16.9,393.18,0
11189,1/01/2021,45.14,4948.71,0
11190,1/01/2021,91.26,4525.04,1
11191,1/01/2021,6.86,3867.32,1
11192,1/01/2021,37.59,1674.17,1
11193,1/01/2021,15.76,4341.74,0
11194,1/01/2021,55.34,2338.63,1
11195,1/01/2021,32.08,3162.97,1
11196,1/01/2021,16.19,1629.56,1
11197,1/01/2021,32,2512.29,1
11198,1/01/2021,83.05,4853.47,0
11199,1/01/2021,28.14,1900.8,1
11200,1/01/2021,24.09,4058.14,0
11201,1/01/2021,35.44,3646.24,0
11202,1/01/2021,23.71,362.08,1
11203,1/01/2021,117.87,2696.83,0
11204,1/01/2021,91.34,4609.93,1
11205,1/01/2021,7.64,4743.34,1
11206,1/01/2021,96.8,600.52,1
11207,1/01/2021,30.82,1862.82,1
11208,1/01/2021,10.09,4408.47,1
11209,1/01/2021,6.93,687,1
11210,1/01/2021,39.07,3904.18,1
11211,1/01/2021,30.86,2576.17,1
11212,1/01/2021,14.32,4756.32,0
11213,1/01/2021,27.21,4723.49,1
11214,1/01/2021,51.57,4730,1
11215,1/01/2021,42.77,1252,0
11216,1/01/2021,17.11,2310,1
11217,1/01/2021,2.98,3230.91,0
11218,1/01/2021,6.45,155.01,1
11219,1/01/2021,29.96,4293.64,0
11220,1/01/2021,23.77,264.38,0
11221,1/01/2021,109.8,4093.07,1
11222,1/01/2021,46.23,4308.18,1
11223,1/01/2021,31.85,544.52,1
11224,1/01/2021,56.18,3424.06,1
11225,1/01/2021,25.07,801.83,0
11226,1/01/2021,41.6,4368.13,1
11227,1/01/2021,113.18,1667.36,1
11228,1/01/2021,23.98,2780.94,1
11229,1/01/2021,41.22,2239.11,0
11230,1/01/2021,8.8,1215.24,1
11231,1/01/2021,44.91,4973.4,1
11232,1/01/2021,63.13,2044.86,1
11233,1/01/2021,5.95,2671.04,1
11234,1/01/2021,32.31,4982.08,1
11235,1/01/2021,55.26,3314.82,1
11236,1/01/2021,26.24,4668.28,1
11237,1/01/2021,30.88,917.91,0
11238,1/01/2021,8.72,3438.68,1
11239,1/01/2021,22.78,3347.42,1
11240,1/01/2021,11.88,3637.22,1
11241,1/01/2021,9.74,2460.04,0
11242,1/01/2021,5.18,3808.83,1
11243,1/01/2021,11.22,3365.97,1
11244,1/01/2021,5.41,3300.13,0
11245,1/01/2021,6.48,3303.48,1
11246,1/01/2021,45.46,3928.08,0
11247,1/01/2021,4.63,4146.88,1
11248,1/01/2021,6.06,2449.98,1
11249,1/01/2021,8.08,3476.77,1
11250,1/01/2021,5.12,1470.62,1
11251,1/01/2021,42.33,4279.29,1
11252,1/01/2021,16.71,4210.23,1
11253,1/01/2021,12.35,1967.69,1
11254,1/01/2021,8.31,4147.35,1
11255,1/01/2021,35.41,2286.9,1
11256,1/01/2021,55.28,3501.99,1
11257,1/01/2021,16.58,1195.7,1
11258,1/01/2021,43.56,173.46,1
11259,1/01/2021,32.61,2338.55,1
11260,1/01/2021,5.14,1565.19,1
11261,1/01/2021,56.04,647.91,1
11262,1/01/2021,6.55,717.49,1
11263,1/01/2021,70.79,2430.84,1
11264,1/01/2021,26.08,3197.53,1
11265,1/01/2021,39.08,3475.55,1
11266,1/01/2021,22.79,1142.98,1
11267,1/01/2021,30.3,1596.98,1
11268,1/01/2021,100.22,2942.32,1
11269,1/01/2021,30.53,3846.51,1
11270,1/01/2021,115,3495.54,1
11271,1/01/2021,32.23,2573.99,1
11272,1/01/2021,49.82,657.11,1
11273,1/01/2021,17.06,548.95,0
11274,1/01/2021,58.71,1462.34,1
11275,1/01/2021,7.93,1168.94,1
11276,1/01/2021,8.5,954.49,1
11277,1/01/2021,6.74,403.4,1
11278,1/01/2021,52.08,3661.84,1
11279,1/01/2021,17.27,4420.81,1
11280,1/01/2021,8.35,4077.82,1
11281,1/01/2021,49.38,559.69,0
11282,1/01/2021,34.88,1762.22,1
11283,1/01/2021,41.81,3979.1,1
11284,1/01/2021,30.81,2445.78,1
11285,1/01/2021,113.26,2303.85,1
11286,1/01/2021,6.8,3625.99,0
11287,1/01/2021,33.81,1549.28,1
11288,1/01/2021,12.58,2380.59,1
11289,1/01/2021,54.85,2496.36,1
11290,1/01/2021,55.74,628.33,1
11291,1/01/2021,10.22,3371.51,1
11292,1/01/2021,43.82,3158.68,0
11293,1/01/2021,3.44,1839.9,1
11294,1/01/2021,47.15,1102.48,1
11295,1/01/2021,32.55,4520.67,1
11296,1/01/2021,45.83,2228.52,1
11297,1/01/2021,66.04,2804.96,1
11298,1/01/2021,13.55,1023.06,1
11299,1/01/2021,8.03,4047.31,1
11300,1/01/2021,49.54,1263.44,1
11301,1/01/2021,27.64,4114.45,1
11302,1/01/2021,37.79,1560.59,0
11303,1/01/2021,3.97,4283.87,1
11304,1/01/2021,22.22,875.13,0
11305,1/01/2021,35.24,3356.55,1
11306,1/01/2021,29.34,1131.97,1
11307,1/01/2021,64.83,4860.37,1
11308,1/01/2021,9.2,3545.12,0
11309,1/01/2021,9.59,1091.97,0
11310,1/01/2021,18.31,3183.48,1
11311,1/01/2021,57.45,2605.55,1
11312,1/01/2021,58.59,4763.76,1
11313,1/01/2021,36.12,1331.64,1
11314,1/01/2021,14.18,298.1,1
11315,1/01/2021,9.61,4077.1,1
11316,1/01/2021,12.07,3863.97,1
11317,1/01/2021,112.75,1780.79,0
11318,1/01/2021,2.65,1229.97,0
11319,1/01/2021,38.43,3182.28,1
11320,1/01/2021,36.97,4884.11,1
11321,1/01/2021,43.21,3272.67,0
11322,1/01/2021,40.06,569.22,1
11323,1/01/2021,17.43,2022.9,1
11324,1/01/2021,18.54,4777.04,1
11325,1/01/2021,9.96,1202.04,1
11326,1/01/2021,45.13,1707.29,0
11327,1/01/2021,45.71,4374.1,1
11328,1/01/2021,29.52,4201.92,1
11329,1/01/2021,12.79,1575.15,1
11330,1/01/2021,102.88,3224.95,1
11331,1/01/2021,58,2501.92,1
11332,1/01/2021,74.32,2003.6,0
11333,1/01/2021,17.9,484.84,1
11334,1/01/2021,35.09,1328.18,1
11335,1/01/2021,50.61,3484.75,1
11336,1/01/2021,55.78,4701.39,0
11337,1/01/2021,30.92,981.16,1
11338,1/01/2021,93.81,2408.06,1
11339,1/01/2021,35.07,2779.52,0
11340,1/01/2021,34.9,797.29,1
11341,1/01/2021,50.52,3263.34,0
11342,1/01/2021,53.96,2616.49,1
