customer_id,birth_date,join_date,plan_type,churn_in_3mos
10572,1985-03-10,2020-02-29,prepaid,0
10573,1987-04-27,2015-04-09,prepaid,1
10574,2001-03-20,2016-12-18,prepaid,0
10575,1970-02-20,2019-11-23,pay-as-you-go,1
10576,1984-05-19,2016-02-16,postpaid,0
10577,2007-05-16,2019-07-29,prepaid,1
10578,1996-07-01,2013-10-04,prepaid,1
10579,2008-05-16,2019-09-05,prepaid,0
10580,2002-06-29,2015-02-19,pay-as-you-go,1
10581,1965-08-08,2015-05-22,prepaid,1
10582,1987-09-04,2017-03-05,prepaid,0
10583,1969-06-10,2018-05-07,prepaid,0
10584,2003-11-09,2020-07-03,pay-as-you-go,1
10585,1964-03-21,2018-08-09,pay-as-you-go,0
10586,1988-01-18,2014-07-04,postpaid,0
10587,1985-10-21,2012-11-23,prepaid,0
10588,2003-02-05,2016-09-12,postpaid,1
10589,1967-03-09,2016-12-18,pay-as-you-go,0
10590,1973-06-11,2015-03-14,postpaid,0
10591,1992-10-12,2017-04-17,prepaid,0
10592,1989-11-29,2016-08-10,prepaid,1
10593,1981-11-06,2013-06-10,prepaid,1
10594,1960-06-16,2012-04-26,prepaid,0
10595,1974-04-26,2013-11-04,postpaid,0
10596,1988-12-17,2014-08-31,prepaid,0
10597,1988-07-25,2016-07-04,prepaid,1
10598,1976-10-04,2018-12-05,postpaid,0
10599,1998-09-27,2012-10-02,prepaid,1
10600,1968-01-18,2015-04-07,prepaid,0
10601,1967-09-09,2017-04-26,prepaid,0
10602,1968-05-08,2017-04-01,pay-as-you-go,0
10603,1989-12-12,2017-11-16,prepaid,0
10604,1963-09-09,2019-02-06,pay-as-you-go,0
10605,1967-05-03,2012-05-02,prepaid,1
10606,2003-09-27,2013-03-14,prepaid,0
10607,1963-06-12,2018-04-19,prepaid,0
10608,1971-03-16,2014-10-11,prepaid,1
10609,1994-11-01,2015-02-06,prepaid,0
10610,1991-10-28,2020-06-27,prepaid,0
10611,1968-08-19,2016-03-29,prepaid,1
10612,1997-07-22,2020-04-18,prepaid,0
10613,2006-10-21,2013-09-21,prepaid,1
10614,1978-06-25,2013-05-30,prepaid,0
10615,1994-06-04,2014-06-14,pay-as-you-go,1
10616,2004-06-28,2017-01-26,prepaid,0
10617,1990-08-28,2020-06-18,prepaid,1
10618,1988-02-22,2018-03-17,prepaid,0
10619,1968-10-12,2014-05-28,postpaid,0
10620,1977-12-11,2019-02-10,postpaid,0
10621,2007-08-06,2013-03-15,prepaid,0
10622,1994-07-21,2012-12-16,prepaid,0
10623,1995-09-06,2017-08-15,prepaid,0
10624,1986-01-27,2014-06-03,postpaid,0
10625,1997-03-17,2014-06-16,prepaid,0
10626,1989-05-31,2019-10-17,prepaid,1
10627,2006-11-30,2017-03-29,prepaid,0
10628,1981-05-27,2012-05-04,prepaid,1
10629,1966-11-20,2019-04-07,postpaid,0
10630,2006-10-21,2020-06-05,prepaid,1
10631,1983-07-01,2015-03-31,prepaid,0
10632,1987-08-15,2012-12-21,prepaid,0
10633,1974-10-16,2013-10-02,postpaid,1
10634,2001-06-18,2019-09-07,prepaid,0
10635,1991-10-07,2018-06-29,prepaid,0
10636,2002-09-14,2012-08-26,prepaid,1
10637,1986-09-22,2016-07-29,prepaid,1
10638,1974-01-14,2015-01-20,prepaid,1
10639,1977-02-15,2015-08-07,prepaid,1
10640,1969-07-16,2013-11-12,postpaid,0
10641,1987-08-17,2020-01-24,pay-as-you-go,0
10642,2006-12-22,2015-11-05,prepaid,0
10643,1976-09-12,2019-10-09,prepaid,0
10644,1975-11-29,2016-11-02,prepaid,0
10645,1989-01-16,2016-10-29,prepaid,0
10646,1961-11-13,2018-05-07,prepaid,0
10647,1971-03-14,2017-11-16,pay-as-you-go,1
10648,1981-06-26,2019-03-27,prepaid,0
10649,1977-11-28,2012-12-15,prepaid,0
10650,1995-10-13,2017-07-03,prepaid,1
10651,1973-03-16,2019-11-16,postpaid,1
10652,1974-03-20,2014-09-26,prepaid,0
10653,1977-08-12,2020-03-30,prepaid,0
10654,1977-01-06,2017-04-24,prepaid,0
10655,1982-06-30,2013-09-17,prepaid,1
10656,1992-01-12,2015-07-19,prepaid,1
10657,1975-03-23,2016-06-24,prepaid,0
10658,2007-07-24,2018-06-15,pay-as-you-go,1
10659,1988-02-20,2013-02-11,prepaid,0
10660,1977-09-11,2017-05-23,postpaid,1
10661,1980-02-27,2020-03-29,prepaid,1
10662,1992-05-02,2016-04-08,prepaid,0
10663,1968-10-08,2014-08-10,prepaid,1
10664,1964-02-15,2018-01-12,prepaid,0
10665,1960-12-14,2014-11-08,prepaid,0
10666,2008-02-25,2019-11-23,prepaid,1
10667,1980-11-07,2015-02-08,prepaid,0
10668,1988-09-02,2015-03-26,pay-as-you-go,0
10669,1983-01-21,2019-11-14,postpaid,0
10670,1988-07-22,2014-02-17,prepaid,1
10671,1983-08-04,2016-03-28,prepaid,0
10672,1984-01-11,2019-02-21,postpaid,0
10673,1995-05-17,2014-08-05,postpaid,0
10674,1981-04-29,2015-01-06,prepaid,0
10675,1964-07-01,2017-09-04,prepaid,0
10676,1982-07-12,2015-02-05,prepaid,1
10677,1975-05-03,2018-08-29,postpaid,0
10678,1985-04-21,2018-03-14,postpaid,0
10679,2006-10-15,2014-01-06,prepaid,0
10680,1976-02-07,2017-01-06,postpaid,0
10681,1967-04-04,2018-09-20,pay-as-you-go,1
10682,1986-06-03,2016-03-01,prepaid,0
10683,2005-03-31,2016-12-27,prepaid,0
10684,1962-08-30,2012-01-06,prepaid,0
10685,1989-02-14,2012-05-07,prepaid,0
10686,1973-10-16,2018-11-21,prepaid,0
10687,1978-06-01,2019-04-29,prepaid,1
10688,1978-05-07,2019-03-22,postpaid,0
10689,2000-09-06,2015-06-06,prepaid,0
10690,2007-02-03,2015-08-26,prepaid,0
10691,1964-07-25,2015-09-19,prepaid,0
10692,1962-03-11,2014-08-13,prepaid,1
10693,1977-12-25,2016-04-25,prepaid,0
10694,2008-07-20,2015-02-10,pay-as-you-go,1
10695,1961-09-07,2012-09-22,prepaid,1
10696,1990-09-11,2015-06-01,pay-as-you-go,0
10697,1964-04-13,2017-10-24,postpaid,1
10698,1989-09-29,2014-04-14,postpaid,1
10699,1962-06-05,2014-03-11,prepaid,1
10700,1999-07-07,2017-12-02,prepaid,1
10701,1973-02-08,2017-04-25,prepaid,1
10702,2002-04-19,2015-03-15,postpaid,0
10703,1996-08-14,2012-04-11,prepaid,0
10704,1966-10-04,2012-06-14,pay-as-you-go,0
10705,1980-12-06,2019-04-19,prepaid,0
10706,1991-03-24,2012-09-17,prepaid,0
10707,1998-11-26,2020-05-05,prepaid,0
10708,1993-07-19,2015-08-13,prepaid,0
10709,2006-06-03,2014-07-04,prepaid,0
10710,1985-08-04,2012-07-03,prepaid,0
10711,1996-03-12,2015-08-08,prepaid,0
10712,2005-05-16,2017-03-12,pay-as-you-go,0
10713,1989-10-26,2013-05-19,prepaid,0
10714,2003-08-27,2017-06-17,prepaid,0
10715,1993-04-06,2013-04-20,prepaid,0
10716,1992-01-15,2018-05-14,prepaid,0
10717,2004-12-26,2018-11-03,prepaid,0
10718,1993-12-12,2012-08-29,prepaid,0
10719,2009-04-14,2019-11-21,prepaid,0
10720,1976-12-09,2014-11-18,prepaid,0
10721,1984-10-09,2015-12-28,prepaid,1
10722,1987-06-23,2016-03-15,prepaid,0
10723,1995-12-01,2018-10-08,prepaid,0
10724,1967-07-24,2016-06-30,postpaid,0
10725,1997-05-12,2015-07-19,prepaid,0
10726,1979-08-26,2020-06-27,prepaid,0
10727,1962-03-21,2014-12-03,prepaid,0
10728,1990-10-09,2016-05-18,postpaid,0
10729,1976-09-04,2014-09-14,postpaid,0
10730,1981-08-02,2016-08-13,prepaid,0
10731,1995-08-30,2019-01-27,prepaid,0
10732,1964-08-28,2013-08-14,prepaid,1
10733,1991-03-16,2016-09-18,prepaid,0
10734,1994-09-16,2019-05-18,postpaid,0
10735,1997-05-28,2018-05-26,pay-as-you-go,0
10736,2003-09-18,2013-05-25,prepaid,0
10737,1976-01-29,2020-07-03,prepaid,1
10738,1998-07-26,2014-07-28,prepaid,0
10739,1998-11-16,2018-12-29,prepaid,0
10740,2001-12-22,2014-09-19,prepaid,0
10741,1962-08-25,2012-02-22,prepaid,1
10742,2006-05-16,2017-10-19,prepaid,0
10743,1979-09-24,2014-12-07,postpaid,1
10744,1965-12-21,2015-12-29,prepaid,0
10745,2001-01-03,2012-07-10,prepaid,0
10746,1963-06-27,2019-10-03,prepaid,1
10747,1968-03-14,2019-06-14,prepaid,0
10748,1980-12-19,2015-07-10,prepaid,0
10749,1989-07-21,2016-06-21,prepaid,1
10750,2003-11-05,2020-03-24,prepaid,0
10751,2002-11-16,2017-08-23,prepaid,0
10752,1996-05-12,2018-12-08,prepaid,0
10753,2003-06-26,2017-03-02,prepaid,0
10754,1986-02-26,2012-05-05,postpaid,0
10755,1986-06-25,2020-04-17,prepaid,1
10756,1988-05-04,2014-06-08,postpaid,0
10757,1990-08-16,2015-04-15,prepaid,0
10758,1975-05-12,2014-03-04,prepaid,0
10759,1969-02-27,2019-07-30,prepaid,1
10760,1962-03-04,2015-09-22,prepaid,1
10761,2000-08-06,2018-10-21,prepaid,0
10762,1971-10-10,2012-10-14,prepaid,0
10763,1980-08-12,2018-07-31,prepaid,0
10764,1968-11-13,2013-03-07,prepaid,0
10765,1967-01-25,2013-08-02,pay-as-you-go,0
10766,1989-10-14,2017-08-09,postpaid,1
10767,1965-05-08,2012-01-20,prepaid,1
10768,1996-05-30,2013-03-29,prepaid,0
10769,1985-08-30,2015-08-22,postpaid,1
10770,2005-03-18,2013-08-25,prepaid,0
10771,1964-06-07,2017-09-01,prepaid,0
10772,1978-10-19,2020-06-03,pay-as-you-go,0
10773,1971-03-01,2014-06-10,prepaid,0
10774,2007-06-14,2017-08-25,prepaid,1
10775,2004-01-05,2018-10-24,prepaid,1
10776,1960-10-10,2015-12-03,postpaid,1
10777,1963-04-29,2018-02-22,prepaid,1
10778,1999-03-22,2015-05-31,postpaid,1
10779,1989-10-16,2018-04-23,prepaid,0
10780,1997-05-14,2015-06-10,prepaid,0
10781,1965-11-08,2012-03-27,prepaid,1
10782,1982-07-29,2012-03-27,prepaid,0
10783,2006-10-02,2012-12-02,prepaid,1
10784,1976-05-23,2019-12-09,postpaid,0
10785,1963-06-21,2017-03-05,prepaid,0
10786,1973-03-12,2012-04-18,prepaid,0
10787,2005-08-20,2012-02-19,prepaid,0
10788,1984-09-25,2012-05-24,prepaid,0
10789,2007-06-21,2013-03-27,pay-as-you-go,0
10790,1969-04-11,2015-10-06,prepaid,0
10791,2004-04-20,2019-07-11,prepaid,0
10792,1995-01-23,2017-10-25,postpaid,0
10793,1964-01-19,2015-06-13,prepaid,0
10794,2006-11-08,2017-06-09,prepaid,1
10795,1989-03-17,2013-03-09,prepaid,0
10796,1994-07-06,2020-05-09,prepaid,0
10797,1969-05-19,2013-10-03,prepaid,0
10798,1985-03-11,2014-06-25,prepaid,0
10799,2002-11-25,2015-11-01,postpaid,0
10800,1966-01-13,2014-06-26,prepaid,0
10801,1970-01-19,2015-09-22,prepaid,0
10802,1998-11-13,2018-07-19,postpaid,1
10803,1966-07-06,2015-08-22,prepaid,1
10804,1998-10-31,2015-07-21,postpaid,0
10805,1980-02-19,2015-08-02,prepaid,0
10806,1960-10-01,2013-07-04,pay-as-you-go,0
10807,1963-09-25,2016-01-06,pay-as-you-go,0
10808,2004-11-15,2014-11-03,prepaid,0
10809,1970-10-12,2013-01-26,prepaid,1
10810,1999-01-07,2020-02-10,prepaid,0
10811,1972-05-31,2016-01-25,prepaid,1
10812,1980-10-21,2020-04-30,prepaid,0
10813,1979-02-09,2014-09-03,postpaid,1
10814,1973-11-04,2015-01-31,prepaid,1
10815,1975-01-30,2017-01-21,prepaid,1
10816,1993-12-17,2012-11-28,prepaid,0
10817,1966-01-13,2016-10-04,pay-as-you-go,0
10818,2004-07-04,2016-02-18,prepaid,0
10819,2007-05-14,2016-02-03,prepaid,0
10820,1972-05-16,2019-01-05,prepaid,0
10821,1960-07-13,2012-11-02,prepaid,0
10822,1991-11-10,2014-01-18,postpaid,0
10823,1992-12-21,2016-02-17,prepaid,0
10824,1993-05-17,2019-09-14,prepaid,0
10825,1996-02-22,2013-05-21,prepaid,1
10826,1987-05-23,2017-02-05,pay-as-you-go,0
10827,1979-09-08,2013-02-02,prepaid,0
10828,2008-06-06,2019-02-02,postpaid,1
10829,1994-09-05,2015-12-05,prepaid,0
10830,2001-07-02,2018-05-04,prepaid,0
10831,1960-12-08,2020-06-20,prepaid,0
10832,1979-12-11,2015-03-26,prepaid,0
10833,2005-01-29,2012-03-24,prepaid,0
10834,1991-02-13,2019-07-16,prepaid,0
10835,1996-07-17,2018-08-27,prepaid,1
10836,1992-11-20,2016-02-29,prepaid,0
10837,1970-10-07,2015-03-05,postpaid,0
10838,1989-12-19,2014-09-04,prepaid,1
10839,1967-10-07,2015-07-27,prepaid,0
10840,1961-06-26,2012-04-01,prepaid,1
10841,2007-04-25,2019-05-29,prepaid,0
10842,2006-08-09,2017-12-07,postpaid,0
10843,1997-08-08,2012-08-29,prepaid,1
10844,1973-08-22,2018-04-16,prepaid,1
10845,2008-01-29,2012-06-24,prepaid,0
10846,1972-02-23,2019-03-27,prepaid,0
10847,2000-05-26,2016-05-21,postpaid,0
10848,2007-05-24,2020-04-20,prepaid,0
10849,1983-09-11,2013-03-04,prepaid,0
10850,1993-05-05,2014-07-19,prepaid,0
10851,1991-07-30,2012-09-06,pay-as-you-go,0
10852,1975-11-05,2018-05-20,prepaid,0
10853,2001-07-27,2018-08-14,prepaid,0
10854,1979-05-21,2014-10-05,prepaid,1
10855,2000-06-17,2016-05-04,prepaid,0
10856,2005-11-09,2015-09-04,postpaid,0
10857,1975-11-15,2012-02-09,prepaid,0
10858,1968-02-22,2016-05-22,postpaid,1
10859,2006-03-14,2013-10-22,prepaid,0
10860,1969-08-14,2013-02-06,prepaid,1
10861,1998-06-16,2015-04-22,prepaid,0
10862,1982-03-27,2019-09-15,prepaid,1
10863,2005-03-29,2016-01-01,prepaid,0
10864,1979-07-02,2017-06-10,prepaid,1
10865,1995-10-10,2018-08-18,pay-as-you-go,0
10866,2005-02-23,2019-08-24,prepaid,0
10867,1979-05-31,2015-02-12,prepaid,0
10868,1979-07-24,2018-01-09,prepaid,0
10869,1995-05-02,2014-03-07,prepaid,1
10870,2003-11-20,2015-07-24,postpaid,0
10871,1983-05-28,2020-02-12,prepaid,1
10872,2007-07-12,2013-12-30,prepaid,0
10873,1989-11-24,2015-02-26,prepaid,0
10874,1972-10-09,2013-04-14,postpaid,0
10875,1973-09-07,2017-01-11,prepaid,0
10876,1995-07-02,2014-10-28,postpaid,0
10877,2000-12-28,2016-09-09,prepaid,0
10878,1966-04-16,2014-02-10,prepaid,0
10879,1985-11-16,2017-05-02,prepaid,1
10880,2007-08-11,2013-05-31,pay-as-you-go,0
10881,1995-10-10,2015-04-19,postpaid,0
10882,1993-01-04,2014-06-07,prepaid,1
10883,1980-07-25,2015-01-25,prepaid,0
10884,1978-10-15,2012-04-16,prepaid,0
10885,1986-07-18,2017-11-10,prepaid,1
10886,2000-07-16,2012-01-13,prepaid,0
10887,1961-05-09,2016-09-20,prepaid,0
10888,1996-02-25,2015-08-06,postpaid,1
10889,2000-09-19,2016-10-14,prepaid,1
10890,2000-05-27,2019-02-18,prepaid,0
10891,1978-02-10,2018-01-21,postpaid,0
10892,1981-11-13,2017-12-21,pay-as-you-go,1
10893,1997-09-30,2014-08-15,prepaid,0
10894,1976-07-25,2018-04-20,postpaid,0
10895,2004-12-05,2019-12-23,prepaid,1
10896,1988-08-04,2017-05-18,pay-as-you-go,0
10897,1967-02-16,2019-04-15,prepaid,0
10898,1961-08-29,2016-02-02,postpaid,0
10899,1986-02-26,2019-12-29,prepaid,0
10900,1988-07-23,2014-08-20,prepaid,0
10901,1995-12-27,2014-10-07,postpaid,0
10902,1992-01-02,2019-03-31,pay-as-you-go,0
10903,1993-04-25,2015-06-27,prepaid,0
10904,1973-05-08,2019-04-20,pay-as-you-go,0
10905,2001-05-02,2015-01-21,prepaid,0
10906,1997-05-23,2019-08-02,prepaid,0
10907,1972-11-04,2019-09-25,postpaid,0
10908,2004-10-06,2013-11-23,prepaid,0
10909,1996-05-05,2015-02-02,prepaid,0
10910,1961-11-27,2013-08-03,prepaid,0
10911,1989-10-18,2014-12-16,prepaid,1
10912,1971-05-08,2014-08-10,pay-as-you-go,0
10913,1973-09-01,2017-11-27,pay-as-you-go,1
10914,1965-10-09,2019-04-28,pay-as-you-go,0
10915,1964-06-28,2012-04-20,prepaid,1
10916,1965-03-16,2017-05-15,prepaid,0
10917,1995-09-23,2015-09-30,prepaid,1
10918,1961-10-24,2016-12-17,prepaid,0
10919,2008-01-12,2015-07-24,prepaid,1
10920,2007-03-08,2015-12-23,prepaid,0
10921,2000-03-25,2018-03-15,postpaid,0
10922,1966-11-11,2013-01-26,postpaid,1
10923,1966-07-22,2018-05-14,prepaid,0
10924,1966-07-20,2013-07-23,prepaid,0
10925,1964-03-16,2018-07-06,pay-as-you-go,0
10926,1970-10-25,2012-03-04,prepaid,0
10927,2005-04-01,2014-01-12,prepaid,0
10928,1991-06-08,2019-02-02,postpaid,0
10929,2007-10-14,2017-10-12,prepaid,0
10930,1984-11-11,2020-07-04,prepaid,0
10931,1963-03-07,2019-08-03,prepaid,0
10932,1993-09-16,2018-05-15,prepaid,1
10933,2004-07-09,2014-07-05,pay-as-you-go,0
10934,1967-11-07,2019-01-04,postpaid,0
10935,1978-03-24,2017-01-14,prepaid,1
10936,1997-10-24,2017-11-19,prepaid,0
10937,1992-04-21,2019-10-02,prepaid,0
10938,2006-05-08,2012-07-11,prepaid,0
10939,2006-02-28,2012-01-18,prepaid,0
10940,1983-01-31,2016-05-27,prepaid,0
10941,1966-06-30,2016-09-13,prepaid,1
10942,1964-08-31,2020-02-06,postpaid,1
10943,1981-01-08,2017-03-28,postpaid,0
10944,1978-02-12,2017-05-16,prepaid,0
10945,1997-07-10,2013-04-13,pay-as-you-go,0
10946,1967-03-08,2017-04-01,pay-as-you-go,1
10947,1969-07-11,2020-04-18,prepaid,0
10948,1982-10-25,2018-08-17,prepaid,0
10949,1984-12-05,2012-05-01,prepaid,0
10950,1972-03-03,2013-09-25,prepaid,1
10951,1971-06-12,2014-02-12,prepaid,0
10952,1998-03-28,2017-01-03,postpaid,1
10953,1970-01-03,2019-06-11,prepaid,0
10954,1994-12-06,2017-07-02,prepaid,1
10955,1988-12-05,2016-11-30,prepaid,0
10956,1976-02-09,2016-10-12,prepaid,0
10957,1965-05-19,2016-01-01,prepaid,0
10958,2005-12-01,2018-05-18,postpaid,0
10959,2001-12-22,2016-08-16,prepaid,0
10960,2006-01-21,2017-06-21,prepaid,0
10961,1981-06-12,2018-07-19,prepaid,1
10962,2008-12-04,2012-05-03,prepaid,1
10963,1996-11-22,2015-05-05,prepaid,0
10964,2006-11-22,2019-05-31,prepaid,1
10965,1965-06-25,2015-10-23,postpaid,0
10966,1998-02-13,2016-10-05,prepaid,1
10967,1978-12-21,2017-09-18,prepaid,1
10968,1961-02-03,2014-04-07,prepaid,0
10969,1992-05-28,2019-03-05,prepaid,0
10970,1974-05-29,2013-02-13,prepaid,0
10971,1974-06-14,2015-03-16,prepaid,1
10972,1969-05-05,2012-06-13,prepaid,1
10973,1973-11-07,2017-09-14,prepaid,0
10974,1989-02-20,2013-06-20,postpaid,1
10975,1991-03-22,2019-03-05,pay-as-you-go,0
10976,1976-06-25,2014-05-30,pay-as-you-go,0
10977,1970-01-30,2015-09-02,prepaid,0
10978,1986-04-19,2020-03-27,prepaid,0
10979,1992-07-25,2012-07-26,postpaid,0
10980,2007-06-07,2015-01-11,pay-as-you-go,0
10981,1983-08-27,2014-11-02,prepaid,0
10982,1987-03-03,2016-11-18,pay-as-you-go,1
10983,1988-05-29,2014-10-02,prepaid,0
10984,1981-09-29,2016-10-28,prepaid,0
10985,1996-10-22,2018-04-04,postpaid,0
10986,1993-02-07,2016-10-09,prepaid,0
10987,2004-01-08,2020-07-03,prepaid,1
10988,1996-10-22,2012-11-16,pay-as-you-go,1
10989,1962-09-20,2015-07-09,prepaid,0
10990,1960-11-04,2016-12-25,prepaid,1
10991,2006-04-22,2015-10-15,prepaid,0
10992,1983-09-20,2015-01-12,prepaid,0
10993,1983-12-18,2013-01-17,postpaid,0
10994,2007-12-04,2015-01-12,pay-as-you-go,1
10995,1973-05-23,2018-05-06,prepaid,1
10996,2002-07-07,2017-01-14,prepaid,0
10997,2002-10-15,2017-11-30,postpaid,1
10998,1965-11-26,2020-07-28,prepaid,1
10999,1984-08-16,2015-07-25,postpaid,1
11000,1977-06-07,2016-10-09,prepaid,0
11001,1967-12-20,2018-08-16,prepaid,0
11002,2002-09-09,2020-02-01,pay-as-you-go,0
11003,1989-06-11,2013-08-20,prepaid,0
11004,1964-10-18,2020-03-02,prepaid,0
11005,1970-09-16,2019-09-16,prepaid,0
11006,1985-10-26,2018-06-18,postpaid,0
11007,2005-08-21,2017-09-22,prepaid,0
11008,1963-08-22,2015-02-02,prepaid,0
11009,1978-12-17,2016-05-19,prepaid,0
11010,2008-09-11,2012-09-25,prepaid,0
11011,1991-10-04,2013-06-23,postpaid,1
11012,2002-05-26,2018-04-16,prepaid,0
11013,1977-11-25,2013-11-21,prepaid,0
11014,1971-06-03,2019-06-03,prepaid,0
11015,1979-03-16,2018-05-16,prepaid,0
11016,1987-06-21,2014-07-15,prepaid,0
11017,1989-05-09,2018-09-02,prepaid,1
11018,1982-08-21,2013-03-09,prepaid,0
11019,1993-03-11,2018-12-25,prepaid,1
11020,1968-08-03,2018-09-01,prepaid,0
11021,1991-01-25,2017-07-12,prepaid,0
11022,2000-08-20,2013-12-04,prepaid,1
11023,2006-06-17,2017-09-05,pay-as-you-go,0
11024,2009-02-10,2018-04-24,prepaid,0
11025,1961-12-10,2020-01-24,postpaid,0
11026,1986-01-18,2013-02-23,pay-as-you-go,0
11027,1996-07-29,2014-06-13,pay-as-you-go,1
11028,2006-04-16,2017-02-27,prepaid,0
11029,1975-08-13,2013-02-13,prepaid,0
11030,1971-06-14,2017-02-26,prepaid,1
11031,2008-03-07,2015-07-17,prepaid,1
11032,1999-02-26,2013-04-03,prepaid,1
11033,1988-10-03,2019-10-01,postpaid,0
11034,1978-12-22,2018-04-28,prepaid,0
11035,1987-12-09,2014-12-24,prepaid,1
11036,2004-04-28,2013-07-01,postpaid,1
11037,1980-06-01,2012-11-26,prepaid,0
11038,1999-03-22,2013-07-19,prepaid,1
11039,1967-09-02,2015-10-11,postpaid,0
11040,1981-06-27,2018-12-16,postpaid,1
11041,1974-02-18,2018-10-17,prepaid,0
11042,2006-03-19,2012-03-10,prepaid,0
11043,1973-05-17,2016-01-07,pay-as-you-go,0
11044,2000-12-02,2012-09-15,postpaid,0
11045,1963-02-26,2012-08-10,postpaid,0
11046,1988-07-21,2018-02-04,prepaid,0
11047,1993-12-11,2020-04-08,prepaid,0
11048,1990-01-17,2016-04-09,prepaid,0
11049,1969-09-10,2016-09-13,prepaid,0
11050,1975-07-10,2019-06-26,postpaid,1
11051,1964-10-29,2019-05-27,postpaid,0
11052,2003-01-26,2014-10-12,prepaid,1
11053,1974-08-17,2013-07-31,prepaid,0
11054,1988-10-15,2017-10-02,prepaid,0
11055,1970-04-08,2019-10-13,postpaid,0
11056,1996-12-26,2019-02-13,pay-as-you-go,0
11057,2008-06-30,2014-02-28,prepaid,0
11058,1966-12-10,2012-06-22,postpaid,0
11059,1998-01-17,2014-05-27,prepaid,0
11060,1990-01-24,2018-12-07,postpaid,1
11061,1971-12-06,2014-05-15,postpaid,0
11062,1961-06-20,2015-10-18,prepaid,0
11063,2007-07-24,2016-06-24,prepaid,0
11064,1967-03-21,2015-02-05,prepaid,0
11065,2008-03-23,2016-01-07,prepaid,0
11066,1965-08-14,2012-07-18,prepaid,0
11067,2004-09-01,2018-05-02,prepaid,0
11068,2004-03-25,2014-08-04,prepaid,0
11069,1997-09-29,2013-03-15,prepaid,1
11070,2001-04-24,2015-12-15,prepaid,0
11071,1965-11-13,2017-10-14,prepaid,0
11072,1976-02-03,2017-05-01,prepaid,0
11073,1999-03-20,2012-07-13,prepaid,0
11074,2001-10-22,2013-08-29,postpaid,0
11075,2000-02-21,2017-06-09,prepaid,1
11076,2006-01-10,2014-07-21,prepaid,0
11077,2000-04-16,2019-05-14,prepaid,0
11078,1986-07-11,2013-11-18,prepaid,0
11079,1985-03-01,2012-06-17,postpaid,0
11080,2000-11-12,2019-07-01,prepaid,0
11081,1978-03-03,2018-08-24,prepaid,0
11082,1974-09-13,2015-11-22,postpaid,0
11083,1991-07-27,2018-12-24,prepaid,1
11084,1965-10-04,2012-02-09,prepaid,1
11085,1967-05-13,2012-03-24,prepaid,1
11086,1976-11-24,2019-10-08,prepaid,1
11087,1972-08-13,2017-10-23,prepaid,1
11088,1964-11-20,2013-02-23,prepaid,1
11089,1973-07-04,2018-11-20,prepaid,0
11090,1963-10-21,2014-02-27,postpaid,0
11091,2007-07-12,2018-12-04,postpaid,0
11092,1987-04-29,2017-12-24,prepaid,0
11093,2001-10-22,2017-03-10,prepaid,0
11094,2007-01-11,2019-06-12,prepaid,0
11095,2001-09-10,2012-11-01,prepaid,1
11096,1988-03-30,2012-11-14,postpaid,0
11097,1990-12-07,2014-08-27,postpaid,0
11098,1974-09-05,2016-06-13,prepaid,0
11099,1998-04-16,2012-03-29,postpaid,0
11100,1992-07-18,2016-02-23,postpaid,1
11101,1968-06-23,2014-11-30,prepaid,1
11102,1995-02-18,2015-06-10,postpaid,0
11103,2007-04-27,2014-05-25,prepaid,0
11104,1991-05-11,2017-07-06,prepaid,0
11105,2002-04-19,2015-04-29,prepaid,1
11106,1973-06-16,2013-01-06,prepaid,0
11107,2008-02-25,2013-08-11,prepaid,0
11108,1961-02-15,2015-06-21,prepaid,1
11109,1979-10-13,2018-10-12,postpaid,0
11110,1974-11-06,2014-07-03,prepaid,1
11111,1968-07-01,2013-09-04,prepaid,0
11112,1982-01-31,2016-06-10,postpaid,0
11113,1967-06-05,2016-10-29,prepaid,1
11114,1982-08-01,2016-12-03,postpaid,1
11115,1988-05-28,2016-05-08,prepaid,0
11116,1970-05-04,2020-05-20,prepaid,1
11117,1966-05-02,2017-04-30,prepaid,0
11118,1960-04-26,2018-06-08,pay-as-you-go,1
11119,2000-12-05,2013-02-19,prepaid,1
11120,1982-05-27,2019-03-23,prepaid,0
11121,1975-12-28,2018-09-26,postpaid,0
11122,2005-09-04,2012-01-11,prepaid,0
11123,1978-08-03,2015-06-04,prepaid,0
11124,1983-01-01,2013-08-23,prepaid,1
11125,1992-03-24,2015-10-06,postpaid,0
11126,1990-04-01,2014-05-12,postpaid,0
11127,2006-03-10,2018-01-08,pay-as-you-go,0
11128,1991-01-31,2014-04-04,pay-as-you-go,0
11129,1986-07-11,2016-06-04,postpaid,0
11130,1971-03-28,2018-07-07,prepaid,0
11131,2005-06-28,2017-04-07,prepaid,0
11132,1985-04-30,2016-10-20,prepaid,1
11133,1968-05-20,2014-11-21,prepaid,1
11134,1987-08-14,2012-09-22,prepaid,1
11135,1988-10-03,2018-05-25,prepaid,0
11136,1961-04-23,2016-09-21,prepaid,1
11137,1963-10-07,2019-02-09,prepaid,0
11138,1970-09-30,2012-11-10,prepaid,0
11139,1993-03-06,2016-04-08,prepaid,0
11140,1972-11-09,2015-11-29,prepaid,1
11141,2001-01-18,2016-02-21,prepaid,0
11142,2000-09-27,2019-11-30,prepaid,0
11143,1974-09-10,2013-12-08,prepaid,0
11144,1966-12-22,2018-07-12,postpaid,0
